Longitude,Latitude,Plot,TFamily,Line,Rep,SC,SC_logT,SC_sqrtT,DT,DT_logT,DT_sqrt_T,DPS,DPS_logT,DPS_sqrtT,15NT1,15NT1_logT,15NT1_sqrtT,15NT2,15NT2_logT,15NT2_sqrtT,15NT3,15NT3_logT,15NT3_sqrtT,AR,AR_logT,AR_sqrtT,PDM,PDM_logT,PDM_sqrtT,PTN,PTN_logT,PTN_sqrtT,GDM,GDM_logT,GDM_sqrtT,GTN,GTN_logT,GTN_sqrtT
47,9,47.09,TB,B 30,2,14,1.176091259,3.807886553,80,1.908485019,8.972179222,85,1.934498451,9.246621004,NA,NA,NA,78.57,1.900723308,8.891862988,54.44,1.743821112,7.412134019,2.00,0.477121255,1.58113883,220.17,2.344719672,14.8548533,0.88,0.274157849,1.174734012,11.0,1.079181246,3.391164992,2.05,0.484299839,1.596871942
47,10,47.10,T,Positive,2,11,1.079181246,3.391164992,122,2.089905111,11.06797181,122,2.089905111,11.06797181,NA,NA,NA,62.18,1.800568247,7.916965659,79.83,1.907551162,8.962478121,6.67,0.884606581,2.677063067,458.67,2.662443011,21.4281746,0.835,0.263636069,1.155422001,9.0,1,3.082207001,1.72,0.434568904,1.489966443
47,11,47.11,TB,B 17,2,10,1.041392685,3.240370349,85,1.934498451,9.246621004,92,1.968482949,9.617692031,NA,NA,NA,126.04,2.103941891,11.24901824,87.37,1.946295568,9.373799141,2.33,0.522878745,1.683250823,266.83,2.427864626,16.35033129,0.67,0.222716471,1.081665383,23.2,1.383815366,4.868264578,1.89,0.460897843,1.545962483
47,12,47.12,B,B73,2,10,1.041392685,3.240370349,73,1.86923172,8.5732141,73,1.86923172,8.5732141,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00,0,0.707106781,143.00,2.158362492,11.97914855,0.91,0.281033367,1.187434209,13.2,1.15330662,3.705851229,2.05,0.484299839,1.596871942
48,1,48.01,TD,D 47,1,12,1.113943352,3.535533906,92,1.968482949,9.617692031,92,1.968482949,9.617692031,NA,NA,NA,110.10,2.045717326,10.51669319,91.65,1.966853537,9.599569302,3.67,0.669006781,2.041241452,218.00,2.340444115,14.7817455,1.38,0.376576957,1.37113092,0.4,0.146128036,0.948683298,2.35,0.525044807,1.688194302
48,2,48.02,TD,D 56,1,13,1.146128036,3.674234614,80,1.908485019,8.972179222,80,1.908485019,8.972179222,NA,NA,NA,93.52,1.975506719,9.696200363,73.28,1.870856395,8.589374187,2.33,0.522878745,1.683250823,219.17,2.342751567,14.82115605,1.21,0.344392274,1.307669683,89.1,1.954885433,9.467488227,1.97,0.472756449,1.571623365
48,3,48.03,TD,D 45,1,12,1.113943352,3.535533906,85,1.934498451,9.246621004,92,1.968482949,9.617692031,NA,NA,NA,80.14,1.909235533,8.97998324,67.02,1.832608593,8.21678826,2.00,0.477121255,1.58113883,181.33,2.260866072,13.48455907,1.12,0.326335861,1.272792206,6.2,0.855317205,2.581988897,2.35,0.525044807,1.688194302
48,4,48.04,TD,D 83,1,9,1,3.082207001,80,1.908485019,8.972179222,85,1.934498451,9.246621004,NA,NA,NA,124.58,2.098914656,11.18384175,56.50,1.759652558,7.549700401,2.33,0.522878745,1.683250823,254.67,2.407674109,15.97393711,1.03,0.307496038,1.236931688,114.5,2.062581984,10.72380529,2.14,0.496929648,1.624807681
48,5,48.05,TD,D 70,1,9,1,3.082207001,85,1.934498451,9.246621004,92,1.968482949,9.617692031,NA,NA,NA,105.90,2.028958984,10.3148142,92.76,1.971999825,9.656923052,3.00,0.602059991,1.870828693,376.00,2.57634135,19.40360791,1.09,0.320146286,1.260952021,26.1,1.432969291,5.157518783,1.88,0.459392488,1.542724862
48,6,48.06,TD,D 34,1,11,1.079181246,3.391164992,85,1.934498451,9.246621004,85,1.934498451,9.246621004,NA,NA,NA,98.65,1.998473262,9.957362739,80.85,1.913043793,9.019685822,2.67,0.56427143,1.779513042,206.67,2.317366792,14.39328547,1.44,0.387389826,1.392838828,0.2,0.091080469,0.856348839,NA,NA,NA
48,7,48.07,TB,B 65,2,10,1.041392685,3.240370349,80,1.908485019,8.972179222,80,1.908485019,8.972179222,NA,NA,NA,86.08,1.939921851,9.304874414,77.60,1.89541484,8.837341528,4.67,0.753327667,2.273030283,332.00,2.522444234,18.23458253,0.95,0.290034611,1.204159458,34.0,1.543654233,5.870831855,2.12,0.494154594,1.618641406
48,8,48.08,TB,B 61,2,12,1.113943352,3.535533906,80,1.908485019,8.972179222,80,1.908485019,8.972179222,NA,NA,NA,55.95,1.755479871,7.513200576,56.08,1.756514486,7.52223448,2.00,0.477121255,1.58113883,256.33,2.410496046,16.02602051,0.87,0.271841607,1.170469991,40.1,1.613841822,6.371812929,1.96,0.471291711,1.568438714
48,9,48.09,TB,B 22,2,1,0.301029996,1.224744871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,10,48.10,TB,B 44,2,3,0.602059991,1.870828693,80,1.908485019,8.972179222,85,1.934498451,9.246621004,NA,NA,NA,NA,NA,NA,61.16,1.793537346,7.85262823,3.67,0.669006781,2.041241452,264.50,2.424064525,16.2788206,1.22,0.346352974,1.311487705,NA,NA,NA,NA,NA,NA
48,11,48.11,N,Negative,2,11,1.079181246,3.391164992,58,1.770852012,7.64852927,65,1.819543936,8.093207028,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.124938737,0.912870929,206.17,2.316319878,14.37590577,NA,NA,NA,206.8,2.317575872,14.39675889,1.77,0.442479769,1.506651917
48,12,48.12,TB,B 31,2,7,0.903089987,2.738612788,80,1.908485019,8.972179222,80,1.908485019,8.972179222,NA,NA,NA,86.63,1.942638403,9.334189455,91.48,1.966060097,9.590756704,2.00,0.477121255,1.58113883,199.17,2.301391757,14.1303456,0.94,0.28780173,1.2,2.6,0.556302501,1.760681686,1.92,0.465382851,1.555634919
49,1,49.01,TD,D 80,1,12,1.113943352,3.535533906,80,1.908485019,8.972179222,80,1.908485019,8.972179222,NA,NA,NA,90.58,1.961805092,9.543633421,89.78,1.957987895,9.501553698,2.00,0.477121255,1.58113883,201.33,2.306067436,14.20680588,1.27,0.356025857,1.33041347,57.7,1.768638101,7.628892449,1.92,0.465382851,1.555634919
49,2,49.02,TF,F 19,1,8,0.954242509,2.915475947,92,1.968482949,9.617692031,100,2.004321374,10.02496883,NA,NA,NA,96.78,1.990264068,9.863222597,82.28,1.920549412,9.098443133,3.67,0.669006781,2.041241452,248.83,2.397650382,15.79029238,1.36,0.372912003,1.36381817,9.3,1.014240439,3.13581462,2.72,0.57054294,1.794435844
49,3,49.03,TF,F 09,1,2,0.477121255,1.58113883,100,2.004321374,10.02496883,107,2.033423755,10.36822068,NA,NA,NA,NA,NA,NA,130.99,2.120531132,11.46677776,4.00,0.698970004,2.121320344,300.00,2.478566496,17.33493582,1.16,0.334453751,1.288409873,NA,NA,NA,NA,NA,NA
49,4,49.04,TF,F 13,1,12,1.113943352,3.535533906,80,1.908485019,8.972179222,85,1.934498451,9.246621004,NA,NA,NA,109.63,2.043885174,10.49443298,83.91,1.928975865,9.187672633,2.67,0.56427143,1.779513042,207.50,2.319106059,14.4222051,1.25,0.352182518,1.322875656,2.7,0.572096768,1.798147195,2.01,0.478566496,1.584297952
49,5,49.05,TF,F 02,1,12,1.113943352,3.535533906,85,1.934498451,9.246621004,92,1.968482949,9.617692031,NA,NA,NA,91.99,1.968428018,9.61708053,77.56,1.895225107,8.835398966,2.00,0.477121255,1.58113883,174.00,2.243038049,13.20984481,1.31,0.36361198,1.345362405,NA,NA,NA,NA,NA,NA
49,6,49.06,TF,F 43,1,9,1,3.082207001,80,1.908485019,8.972179222,80,1.908485019,8.972179222,NA,NA,NA,89.16,1.954993385,9.468671529,84.50,1.931986597,9.21976315,2.67,0.56427143,1.779513042,164.33,2.218360422,12.83874345,1.1,0.322219295,1.264911064,9.2,1.010017121,3.119829055,1.9,0.462397998,1.549193338
49,7,49.07,TB,B 63,2,12,1.113943352,3.535533906,73,1.86923172,8.5732141,80,1.908485019,8.972179222,NA,NA,NA,86.66,1.942777557,9.335693557,69.67,1.849231809,8.376721671,2.67,0.56427143,1.779513042,172.17,2.238464297,13.1402689,0.98,0.29666519,1.216552506,41.6,1.629409599,6.488451279,1.775,0.443262987,1.508310313
49,8,49.08,TB,B 23,2,12,1.113943352,3.535533906,80,1.908485019,8.972179222,85,1.934498451,9.246621004,NA,NA,NA,NA,NA,NA,109.30,2.042588958,10.47871247,4.33,0.726998728,2.198484326,117.50,2.07371835,10.86278049,1.15,0.33243846,1.284523258,20.3,1.328379603,4.5607017,1.8,0.447158031,1.516575089
49,9,49.09,TB,B 34,2,7,0.903089987,2.738612788,80,1.908485019,8.972179222,85,1.934498451,9.246621004,NA,NA,NA,91.17,1.964574504,9.574277988,82.30,1.920624789,9.09923751,2.33,0.522878745,1.683250823,168.50,2.229169703,13,1.04,0.309630167,1.240967365,10.2,1.047923552,3.265986324,2.18,0.50242712,1.637070554
49,10,49.10,TB,B 27,2,4,0.698970004,2.121320344,100,2.004321374,10.02496883,100,2.004321374,10.02496883,NA,NA,NA,95.74,1.985628417,9.81045234,69.53,1.848404468,8.368689683,4.67,0.753327667,2.273030283,292.50,2.467608106,17.11724277,0.94,0.28780173,1.2,0.0,0.014240439,0.730296743,3.05,0.607455023,1.884144368
49,11,49.11,TB,B 56,2,8,0.954242509,2.915475947,80,1.908485019,8.972179222,85,1.934498451,9.246621004,NA,NA,NA,132.37,2.12504614,11.526765,99.84,2.003612393,10.01674863,5.67,0.823908741,2.483277404,227.50,2.358886204,15.09966887,1.04,0.309630167,1.240967365,NA,NA,NA,NA,NA,NA
49,12,49.12,T,Positive,2,9,1,3.082207001,122,2.089905111,11.06797181,122,2.089905111,11.06797181,NA,NA,NA,105.71,2.028194611,10.30569832,99.11,2.000467384,9.980364571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,1,50.01,TF,F 48,1,11,1.079181246,3.391164992,85,1.934498451,9.246621004,92,1.968482949,9.617692031,NA,NA,NA,83.99,1.929350572,9.191660505,80.97,1.913660727,9.026133904,2.67,0.56427143,1.779513042,160.83,2.20906798,12.70170592,1.44,0.387389826,1.392838828,1.0,0.293730757,1.211060142,2.31,0.519827994,1.676305461
50,2,50.02,TF,F 15,1,11,1.079181246,3.391164992,73,1.86923172,8.5732141,80,1.908485019,8.972179222,NA,NA,NA,76.15,1.887347749,8.755118473,63.60,1.810246631,8.006378663,3.33,0.636822098,1.957890021,207.50,2.319106059,14.4222051,1.24,0.350248018,1.319090596,7.5,0.929418926,2.828427125,2.18,0.50242712,1.637070554
50,3,50.03,TF,F 46,1,11,1.079181246,3.391164992,80,1.908485019,8.972179222,85,1.934498451,9.246621004,NA,NA,NA,66.46,1.829064772,8.18308399,55.77,1.754121118,7.501352586,4.33,0.726998728,2.198484326,278.00,2.445604203,16.68831927,1,0.301029996,1.224744871,15.3,1.211298567,3.970726214,2.01,0.478566496,1.584297952
50,4,50.04,TF,F 23,1,7,0.903089987,2.738612788,80,1.908485019,8.972179222,85,1.934498451,9.246621004,NA,NA,NA,63.80,1.81157704,8.018747004,58.80,1.776717773,7.700797634,3.00,0.602059991,1.870828693,248.33,2.396780343,15.77445192,1.24,0.350248018,1.319090596,7.2,0.91204483,2.768874621,2.29,0.517195898,1.670329309
50,5,50.05,T,Positive,1,13,1.146128036,3.674234614,122,2.089905111,11.06797181,122,2.089905111,11.06797181,NA,NA,NA,54.93,1.747610613,7.4448368,48.89,1.698040554,7.028023017,8.67,0.985276743,3.027650354,332.50,2.523095838,18.24828759,1.225,0.347330015,1.313392554,5.2,0.792391689,2.387467277,2,0.477121255,1.58113883
50,6,50.06,TF,F 33,1,8,0.954242509,2.915475947,80,1.908485019,8.972179222,85,1.934498451,9.246621004,NA,NA,NA,65.29,1.821427682,8.110912146,66.59,1.829909567,8.191106211,3.00,0.602059991,1.870828693,246.83,2.394159718,15.72683482,1.12,0.326335861,1.272792206,7.9,0.947760382,2.892519087,1.235,0.349277527,1.317193987
50,7,50.07,TB,B 80,2,5,0.77815125,2.34520788,80,1.908485019,8.972179222,85,1.934498451,9.246621004,NA,NA,NA,73.78,1.873793735,8.618667222,63.88,1.812113916,8.02374347,3.33,0.636822098,1.957890021,258.83,2.414694865,16.10382977,1.33,0.367355921,1.352774926,31.3,1.508754103,5.636192568,2.19,0.503790683,1.640121947
50,8,50.08,TB,B 01,2,14,1.176091259,3.807886553,73,1.86923172,8.5732141,80,1.908485019,8.972179222,NA,NA,NA,90.87,1.963168885,9.558712155,78.34,1.89949276,8.879194952,3.00,0.602059991,1.870828693,221.33,2.347004579,14.89407041,1.12,0.326335861,1.272792206,10.0,1.041392685,3.240370349,1.9,0.462397998,1.549193338
50,9,50.09,TB,B 58,2,5,0.77815125,2.34520788,92,1.968482949,9.617692031,92,1.968482949,9.617692031,NA,NA,NA,NA,NA,NA,60.03,1.785524152,7.779929265,4.67,0.753327667,2.273030283,242.00,2.385606274,15.5724115,0.92,0.283301229,1.191637529,23.6,1.391523184,4.912568914,1.93,0.46686762,1.558845727
50,10,50.10,TB,B 82,2,2,0.477121255,1.58113883,80,1.908485019,8.972179222,85,1.934498451,9.246621004,NA,NA,NA,NA,NA,NA,62.06,1.79976742,7.909611468,4.00,0.698970004,2.121320344,187.00,2.274157849,13.69306394,0.95,0.290034611,1.204159458,25.6,1.424337067,5.105552533,1.89,0.460897843,1.545962483
50,11,50.11,TB,B 68,2,10,1.041392685,3.240370349,80,1.908485019,8.972179222,80,1.908485019,8.972179222,NA,NA,NA,96.25,1.987882456,9.836076356,71.47,1.860137959,8.48331375,1.67,0.425968732,1.471960144,143.83,2.160868526,12.01388086,1.08,0.318063335,1.256980509,19.3,1.306782325,4.44597196,2.01,0.478566496,1.584297952
50,12,50.12,TB,B 51,2,14,1.176091259,3.807886553,80,1.908485019,8.972179222,85,1.934498451,9.246621004,NA,NA,NA,72.21,1.864554506,8.526858721,71.35,1.859425291,8.476307785,3.33,0.636822098,1.957890021,283.83,2.454590812,16.86218649,0.66,0.220108088,1.077032961,15.2,1.210407706,3.966526608,1.98,0.474216264,1.574801575
51,1,51.01,TF,F 44,1,12,1.113943352,3.535533906,92,1.968482949,9.617692031,92,1.968482949,9.617692031,67.50,1.835721073,8.24650296,74.92,1.88035237,8.684430356,72.24,1.864775868,8.529047035,4.00,0.698970004,2.121320344,187.50,2.275311355,13.7113092,1.19,0.340444115,1.3,NA,NA,NA,NA,NA,NA
51,2,51.02,TF,F 10,1,14,1.176091259,3.807886553,80,1.908485019,8.972179222,80,1.908485019,8.972179222,75.57,1.884080552,8.722033144,96.62,1.989527454,9.854818561,96.26,1.987920104,9.836504901,4.33,0.726998728,2.198484326,204.50,2.312811826,14.31782106,1.38,0.376576957,1.37113092,0.5,0.185636577,1.016530045,2.34,0.523746467,1.685229955
51,3,51.03,TF,F 25,1,7,0.903089987,2.738612788,80,1.908485019,8.972179222,85,1.934498451,9.246621004,88.11,1.949914558,9.41315894,92.61,1.971324312,9.649375397,80.02,1.908605842,8.97343512,4.67,0.753327667,2.273030283,244.00,2.389166084,15.63649577,1.34,0.369215857,1.356465997,10.8,1.070653451,3.356585567,2.39,0.530199698,1.7
51,4,51.04,TF,F 27,1,10,1.041392685,3.240370349,92,1.968482949,9.617692031,92,1.968482949,9.617692031,120.48,2.084520159,10.99928639,111.35,2.050580508,10.57600693,77.85,1.896814324,8.851683026,4.00,0.698970004,2.121320344,301.67,2.480964594,17.38294183,1.23,0.348304863,1.315294644,0.0,0.014240439,0.730296743,2.19,0.503790683,1.640121947
51,5,51.05,TF,F 39,1,7,0.903089987,2.738612788,85,1.934498451,9.246621004,92,1.968482949,9.617692031,140.46,2.150626637,11.87256142,125.27,2.101289932,11.21458962,92.65,1.9714922,9.651250703,6.33,0.865301426,2.614064524,281.67,2.451274598,16.79781732,1.6,0.414973348,1.449137675,NA,NA,NA,NA,NA,NA
51,6,51.06,TF,F 31,1,5,0.77815125,2.34520788,85,1.934498451,9.246621004,92,1.968482949,9.617692031,116.62,2.070476076,10.82213561,108.67,2.040107343,10.4486805,83.76,1.92819615,9.179379897,3.00,0.602059991,1.870828693,224.67,2.353467414,15.00555453,0.98,0.29666519,1.216552506,31.0,1.505602133,5.615454864,2.14,0.496929648,1.624807681
51,7,51.07,N,Negative,2,15,1.204119983,3.937003937,58,1.770852012,7.64852927,65,1.819543936,8.093207028,64.10,1.813548119,8.037106011,NA,NA,NA,NA,NA,NA,1.00,0.301029996,1.224744871,212.33,2.329058719,14.5888085,0.72,0.235528447,1.104536102,119.9,2.082426301,10.97269338,1.66,0.424881637,1.469693846
51,8,51.08,T,Positive,2,13,1.146128036,3.674234614,114,2.06069784,10.70046728,114,2.06069784,10.70046728,92.91,1.972722458,9.665003668,91.47,1.966006824,9.590165296,73.63,1.872885294,8.609597157,9.33,1.014240439,3.13581462,381.33,2.582442163,19.54055612,1.39,0.378397901,1.374772708,9.9,1.036096345,3.219730838,2.06,0.485721426,1.6
51,9,51.09,TB,B 47,2,11,1.079181246,3.391164992,80,1.908485019,8.972179222,80,1.908485019,8.972179222,123.83,2.096320291,11.15035333,102.98,2.016952777,10.17254687,83.01,1.924318704,9.138250623,3.67,0.669006781,2.041241452,222.83,2.349924762,14.94434118,1.06,0.31386722,1.2489996,2.1,0.496006599,1.622754859,2.44,0.536558443,1.71464282
51,10,51.10,TB,B 11,2,15,1.204119983,3.937003937,85,1.934498451,9.246621004,92,1.968482949,9.617692031,93.63,1.976011159,9.701863096,112.25,2.054028294,10.61825852,103.03,2.017143197,10.174788,1.67,0.425968732,1.471960144,239.83,2.381716597,15.50268794,1.02,0.305351369,1.232882801,14.4,1.187520721,3.860051813,1.78,0.444044796,1.509966887
51,11,51.11,TB,B 86,2,15,1.204119983,3.937003937,85,1.934498451,9.246621004,85,1.934498451,9.246621004,103.37,2.01857751,10.19168479,116.63,2.070511404,10.82257765,106.63,2.031952591,10.35059278,2.00,0.477121255,1.58113883,238.17,2.378700651,15.4488403,0.71,0.23299611,1.1,3.0,0.605664116,1.879716291,2.58,0.553883027,1.754992877
51,12,51.12,TB,B 49,2,13,1.146128036,3.674234614,80,1.908485019,8.972179222,85,1.934498451,9.246621004,125.99,2.103776717,11.24687083,127.05,2.107385306,11.29387832,99.58,2.002511543,10.00399818,4.00,0.698970004,2.121320344,162.83,2.214402267,12.78019301,0.67,0.222716471,1.081665383,2.0,0.477121255,1.58113883,2.22,0.507855872,1.64924225
52,1,52.01,N,Negative,1,15,1.204119983,3.937003937,58,1.770852012,7.64852927,65,1.819543936,8.093207028,49.41,1.702494345,7.064517364,NA,NA,NA,NA,NA,NA,0.00,0,0.707106781,189.50,2.27989498,13.78404875,0.57,0.195899652,1.034408043,200.7,2.30463412,14.18332354,1.53,0.403120521,1.424780685
52,2,52.02,T,Positive,1,12,1.113943352,3.535533906,122,2.089905111,11.06797181,122,2.089905111,11.06797181,74.85,1.879954402,8.680425872,68.98,1.844963826,8.335368653,67.77,1.837418126,8.262749228,6.33,0.865301426,2.614064524,NA,NA,NA,NA,NA,NA,9.6,1.025305865,3.178049716,2.15,0.498310554,1.62788206
52,3,52.03,TF,F 30,1,10,1.041392685,3.240370349,80,1.908485019,8.972179222,80,1.908485019,8.972179222,80.14,1.909219912,8.97982074,76.97,1.891925357,8.801682172,65.81,1.824820875,8.142900686,2.67,0.56427143,1.779513042,223.00,2.350248018,14.94991639,1.24,0.350248018,1.319090596,20.3,1.328379603,4.5607017,2.03,0.481442629,1.590597372
52,4,52.04,T,Totontepec,1,14,1.176091259,3.807886553,122,2.089905111,11.06797181,122,2.089905111,11.06797181,59.95,1.784963656,7.774869071,59.04,1.778456238,7.716356032,41.15,1.624752171,6.453339691,11.33,1.091080469,3.43996124,511.17,2.70941131,22.6200501,1.34,0.369215857,1.356465997,8.4,0.973127854,2.983286778,2.155,0.498999364,1.629417074
52,5,52.05,T,Positive,1,15,1.204119983,3.937003937,122,2.089905111,11.06797181,122,2.089905111,11.06797181,89.53,1.956811637,9.488623978,69.37,1.847382114,8.358774969,47.36,1.684526571,6.918416395,9.33,1.014240439,3.13581462,NA,NA,NA,NA,NA,NA,1.0,0.30820858,1.238278375,1.76,0.440909082,1.503329638
52,6,52.06,TF,F 29,1,5,0.77815125,2.34520788,80,1.908485019,8.972179222,85,1.934498451,9.246621004,93.18,1.973942177,9.678657957,86.65,1.942755381,9.335453842,70.56,1.854688168,8.429883686,2.67,0.56427143,1.779513042,216.17,2.336793165,14.71960144,1.07,0.315970345,1.252996409,NA,NA,NA,NA,NA,NA
52,7,52.07,TB,B 28,2,12,1.113943352,3.535533906,80,1.908485019,8.972179222,80,1.908485019,8.972179222,86.36,1.941311291,9.319856845,67.74,1.837180548,8.26047294,61.99,1.799243688,7.904805533,1.67,0.425968732,1.471960144,190.83,2.282924073,13.83232928,1.13,0.328379603,1.276714533,16.8,1.251232527,4.163331999,2.02,0.480006943,1.587450787
52,8,52.08,N,Negative,2,15,1.204119983,3.937003937,58,1.770852012,7.64852927,65,1.819543936,8.093207028,63.94,1.812525351,8.027574596,NA,NA,NA,NA,NA,NA,0.33,0.124938737,0.912870929,225.33,2.35474852,15.02775211,0.57,0.195899652,1.034408043,222.8,2.349795392,14.94211052,1.62,0.418301291,1.456021978
52,9,52.09,TB,B 20,2,11,1.079181246,3.391164992,85,1.934498451,9.246621004,92,1.968482949,9.617692031,107.09,2.033803941,10.372781,89.18,1.955091114,9.469742896,NA,NA,NA,5.00,0.77815125,2.34520788,211.25,2.326847699,14.55163221,1.38,0.376576957,1.37113092,NA,NA,NA,NA,NA,NA
52,10,52.10,TB,B 21,2,12,1.113943352,3.535533906,80,1.908485019,8.972179222,80,1.908485019,8.972179222,110.84,2.048613452,10.55197593,112.40,2.054602808,10.62531526,72.73,1.867635017,8.557361471,4.00,0.698970004,2.121320344,289.17,2.462647521,17.01959655,0.98,0.29666519,1.216552506,15.2,1.210407706,3.966526608,2.35,0.525044807,1.688194302
52,11,52.11,TB,B 64,2,15,1.204119983,3.937003937,80,1.908485019,8.972179222,80,1.908485019,8.972179222,105.90,2.028974574,10.31500021,81.76,1.917811616,9.069636732,72.36,1.865446674,8.535681778,3.00,0.602059991,1.870828693,244.50,2.390051496,15.65247584,0.82,0.260071388,1.148912529,13.8,1.169282472,3.777124126,2.23,0.509202522,1.652271164
52,12,52.12,TB,B 46,2,13,1.146128036,3.674234614,80,1.908485019,8.972179222,85,1.934498451,9.246621004,103.24,2.018027915,10.18520706,88.15,1.950130112,9.415508433,95.16,1.983002959,9.780689296,4.67,0.753327667,2.273030283,261.67,2.419404963,16.19156159,1.06,0.31386722,1.2489996,17.2,1.260866072,4.211096453,2.19,0.503790683,1.640121947
53,1,53.01,TF,F 56,1,15,1.204119983,3.937003937,85,1.934498451,9.246621004,92,1.968482949,9.617692031,81.37,1.915751068,9.048015612,71.56,1.860671558,8.488563109,64.79,1.818170552,8.080322753,4.00,0.698970004,2.121320344,225.33,2.35474852,15.02775211,1.21,0.344392274,1.307669683,3.1,0.61630043,1.906130461,2.05,0.484299839,1.596871942
53,2,53.02,TF,F 04,1,10,1.041392685,3.240370349,73,1.86923172,8.5732141,80,1.908485019,8.972179222,91.24,1.964901026,9.577897473,92.45,1.970558434,9.640825121,91.00,1.963767835,9.565341861,1.33,0.367976785,1.354006401,143.67,2.160368475,12.00694244,1.31,0.36361198,1.345362405,3.0,0.605664116,1.879716291,2.37,0.527629901,1.694107435
53,3,53.03,TF,F 17,1,4,0.698970004,2.121320344,85,1.934498451,9.246621004,92,1.968482949,9.617692031,90.84,1.963042383,9.557312499,129.62,2.116017921,11.40712404,73.94,1.874686066,8.62758562,5.00,0.77815125,2.34520788,415.25,2.619354247,20.3899485,1.34,0.369215857,1.356465997,NA,NA,NA,NA,NA,NA
53,4,53.04,TF,F 16,1,14,1.176091259,3.807886553,73,1.86923172,8.5732141,73,1.86923172,8.5732141,74.43,1.877545778,8.656228397,79.19,1.904121451,8.926938362,93.18,1.973941261,9.678647695,1.00,0.301029996,1.224744871,204.00,2.311753861,14.30034965,1.3,0.361727836,1.341640786,8.0,0.954242509,2.915475947,2.18,0.50242712,1.637070554
53,5,53.05,N,Negative,1,15,1.204119983,3.937003937,58,1.770852012,7.64852927,65,1.819543936,8.093207028,76.44,1.888947671,8.771365271,NA,NA,NA,NA,NA,NA,0.33,0.124938737,0.912870929,217.17,2.338788396,14.75353065,0.58,0.198657087,1.039230485,225.1,2.354236531,15.01887701,1.54,0.404833717,1.428285686
53,6,53.06,TF,F 20,1,7,0.903089987,2.738612788,85,1.934498451,9.246621004,100,2.004321374,10.02496883,102.07,2.01313433,10.12770889,99.00,1.999995751,9.974919626,73.74,1.873545101,8.616183872,4.33,0.726998728,2.198484326,288.67,2.461898522,17.00490125,1.1,0.322219295,1.264911064,0.9,0.271066772,1.169045194,2.76,0.575187845,1.805547009
53,7,53.07,TB,B 15,2,14,1.176091259,3.807886553,92,1.968482949,9.617692031,100,2.004321374,10.02496883,91.95,1.968255191,9.615156825,99.14,2.000598074,9.981873894,89.47,1.956510172,9.485313002,1.33,0.367976785,1.354006401,181.17,2.260468912,13.47837775,1.17,0.336459734,1.292284798,NA,NA,NA,NA,NA,NA
53,8,53.08,TB,B 55,2,4,0.698970004,2.121320344,85,1.934498451,9.246621004,85,1.934498451,9.246621004,90.34,1.960658964,9.5309795,129.14,2.114417736,11.38604751,98.81,1.999152545,9.965192248,5.00,0.77815125,2.34520788,136.33,2.137775961,11.6975781,1.2,0.342422681,1.303840481,7.1,0.906694111,2.750757471,2.46,0.539076099,1.720465053
53,9,53.09,TB,B 85,2,14,1.176091259,3.807886553,80,1.908485019,8.972179222,85,1.934498451,9.246621004,120.06,2.083008515,10.98008137,101.38,2.010208514,10.0934851,108.74,2.040355883,10.45168443,2.33,0.522878745,1.683250823,297.17,2.47445909,17.25301906,0.81,0.257678575,1.144552314,54.6,1.744814345,7.420691792,1.55,0.40654018,1.431782106
53,10,53.10,TB,B 53,2,12,1.113943352,3.535533906,80,1.908485019,8.972179222,85,1.934498451,9.246621004,109.28,2.042499642,10.4776301,111.61,2.051569817,10.58811354,93.93,1.977411883,9.71760447,4.67,0.753327667,2.273030283,257.00,2.411619706,16.04680654,0.95,0.290034611,1.204159458,1.7,0.436692598,1.494434118,1.9,0.462397998,1.549193338
53,11,53.11,T,Positive,2,12,1.113943352,3.535533906,114,2.06069784,10.70046728,122,2.089905111,11.06797181,120.31,2.083903674,10.99145009,102.23,2.013802919,10.13554561,97.61,1.993907103,9.904890408,12.67,1.135662602,3.628590176,501.83,2.70142406,22.41279397,1.2,0.342422681,1.303840481,NA,NA,NA,NA,NA,NA
53,12,53.12,TB,B 12,2,11,1.079181246,3.391164992,85,1.934498451,9.246621004,85,1.934498451,9.246621004,107.11,2.033850471,10.37333926,54.16,1.741654428,7.393499315,92.44,1.970525559,9.640458273,2.33,0.522878745,1.683250823,296.83,2.473973302,17.24335621,NA,NA,NA,42.6,1.639818392,6.567597227,1.88,0.459392488,1.542724862
54,1,54.01,TF,F 45,1,11,1.079181246,3.391164992,85,1.934498451,9.246621004,92,1.968482949,9.617692031,53.71,1.738058888,7.362677098,61.01,1.792443694,7.842666936,44.10,1.654166032,6.678241428,2.67,0.56427143,1.779513042,191.50,2.284430734,13.85640646,1.33,0.367355921,1.352774926,7.2,0.91204483,2.768874621,2.18,0.50242712,1.637070554
